iteration,elapsed_time,lower_bound,upper_bound,gap,master_time,subproblem_time,core_point_stage1_runtime,core_point_stage2_runtime,cuts_added_total,adversarial_pattern
154,18.324450900079682,115444.72799606601,118681.08975830351,0.027269397077735128,0.02905689994804561,0.09793610009364784,0.00886170007288456,0.012917499989271164,154,"[[0, 6], [2, 7]]"
155,18.487089700065553,115444.72799606601,118681.08975830351,0.027269397077735128,0.024697199929505587,0.11392279993742704,0.008688899921253324,0.011833099881187081,155,"[[2, 7], [11, 0]]"
156,18.63969950005412,115444.72799606601,118681.08975830351,0.027269397077735128,0.026667800033465028,0.10020569991320372,0.009745700052008033,0.012457499979063869,156,"[[0, 6], [11, 0]]"
157,18.79226729995571,115444.72799606601,118681.08975830351,0.027269397077735128,0.024320099968463182,0.09672160004265606,0.008596800034865737,0.019027699949219823,157,"[[2, 7], [7, 1]]"
158,18.94244939996861,115444.72799606601,118681.08975830351,0.027269397077735128,0.024785100016742945,0.09992359997704625,0.008801299845799804,0.012957300059497356,158,"[[0, 6], [11, 0]]"
159,19.100640800083056,115444.72799606601,118681.08975830351,0.027269397077735128,0.02697580005042255,0.10598319978453219,0.008721000049263239,0.012998600024729967,159,"[[0, 6], [4, 6]]"
160,19.255040799966082,115444.72799606601,118681.08975830351,0.027269397077735128,0.02662750007584691,0.10294060013256967,0.008739800192415714,0.012614499777555466,160,"[[0, 6], [2, 7]]"
161,19.38359610014595,115444.72799606601,118681.08975830351,0.027269397077735128,0.025930000003427267,0.07630469999276102,0.008680199971422553,0.013718699803575873,161,"[[2, 7], [11, 0]]"
162,19.545031300047413,115444.72799606601,118681.08975830351,0.027269397077735128,0.0265793998260051,0.10770920012146235,0.009473700076341629,0.012314900057390332,162,"[[0, 6], [2, 7]]"
163,19.68975819996558,115444.72799606601,118681.08975830351,0.027269397077735128,0.029350300086662173,0.09131699986755848,0.008634799858555198,0.012115099932998419,163,"[[0, 6], [4, 6]]"
164,19.845933499978855,115444.72799606601,118681.08975830351,0.027269397077735128,0.02907680021598935,0.10208139987662435,0.00901999999769032,0.012526999926194549,164,"[[0, 6], [11, 0]]"
165,20.014106899965554,115444.72799606601,118586.85034812469,0.026496380862082388,0.02697709994390607,0.11692170007154346,0.008802700089290738,0.011899000033736229,165,"[[2, 7], [11, 0]]"
166,20.171449300134555,115444.72799606601,118586.85034812469,0.026496380862082388,0.028209100011736155,0.10487989988178015,0.009185600094497204,0.011811499949544668,166,"[[0, 6], [7, 1]]"
167,20.320660500088707,115444.72799606601,118586.85034812469,0.026496380862082388,0.027929099975153804,0.09744220017455518,0.008622399996966124,0.011686300160363317,167,"[[0, 6], [2, 7]]"
168,20.477220400003716,115444.72799606601,118586.85034812469,0.026496380862082388,0.05385349993593991,0.0778674001339823,0.009042899822816253,0.01239489996805787,168,"[[0, 6], [7, 1]]"
169,20.681714500067756,115691.57200367928,118432.6463934016,0.02314458448067784,0.06380939995869994,0.11516780010424554,0.008995699929073453,0.012582399882376194,169,"[[0, 6], [11, 0]]"
170,20.883139400044456,115691.57200367928,118163.52812887557,0.020919789416749966,0.030370499938726425,0.14276629989035428,0.009368500206619501,0.012873400002717972,170,"[[2, 7], [11, 0]]"
171,21.041840200079605,115691.57200367928,118163.52812887557,0.020919789416749966,0.032252399949356914,0.10127260000444949,0.009066500002518296,0.012357600033283234,171,"[[7, 1], [11, 0]]"
172,21.234513600124046,115691.57200367928,118163.52812887557,0.020919789416749966,0.05944520002231002,0.10252290009520948,0.015069300075992942,0.012131900060921907,172,"[[0, 6], [11, 0]]"
173,21.4466478000395,115691.57200367928,118163.52812887557,0.020919789416749966,0.07043640012852848,0.11767959990538657,0.009115600027143955,0.011323900194838643,173,"[[2, 7], [11, 0]]"
174,21.625027500092983,115691.57200367928,118163.52812887557,0.020919789416749966,0.06991309998556972,0.08399009983986616,0.008815599838271737,0.012007199926301837,174,"[[0, 6], [7, 1]]"
175,21.7956709000282,115691.57200367928,118026.89038008315,0.019786324700103688,0.05804830021224916,0.08639850001782179,0.009411100065335631,0.01300420006737113,175,"[[0, 6], [11, 0]]"
176,21.96497300011106,115691.57200367928,118026.89038008315,0.019786324700103688,0.0631685999687761,0.08262260002084076,0.008660900173708797,0.011463899863883853,176,"[[7, 1], [11, 0]]"
177,22.165123800048605,115691.57200367928,118026.89038008315,0.019786324700103688,0.07453000009991229,0.10085970000363886,0.009000000078231096,0.011933699948713183,177,"[[0, 6], [11, 0]]"
178,22.367312000133097,115691.57200367928,118026.89038008315,0.019786324700103688,0.06595490011386573,0.11140640010125935,0.00907190004363656,0.012138899881392717,178,"[[7, 1], [11, 0]]"
179,22.588149199960753,115691.57200367928,117872.39983872263,0.01850159866115599,0.0666915001347661,0.12399269989691675,0.008885800139978528,0.01769360015168786,179,"[[2, 7], [11, 0]]"
180,22.801834100158885,115691.57200367928,117872.39983872263,0.01850159866115599,0.06957030016928911,0.1182581998873502,0.009246400091797113,0.012480900157243013,180,"[[0, 6], [11, 0]]"
181,22.97647999995388,115691.57200367928,117768.25098196261,0.01763360634948549,0.06721589993685484,0.08370899991132319,0.009008199907839298,0.011216900078579783,181,"[[0, 6], [11, 0]]"
182,23.197842000052333,115691.57200367928,117768.25098196261,0.01763360634948549,0.06961620016954839,0.1286965999752283,0.008819999871775508,0.010602399939671159,182,"[[7, 1], [11, 0]]"
183,23.39945870009251,115691.57200367928,117768.25098196261,0.01763360634948549,0.07081880001351237,0.10641919984482229,0.008783899946138263,0.011932600056752563,183,"[[0, 6], [11, 0]]"
184,23.594091900158674,115691.57200367928,117768.25098196261,0.01763360634948549,0.07089480012655258,0.09641309990547597,0.010127699933946133,0.012613500002771616,184,"[[0, 6], [10, 6]]"
185,23.793310600100085,115691.57200367928,117768.25098196261,0.01763360634948549,0.0710400000680238,0.10154940001666546,0.009081900119781494,0.013226199895143509,185,"[[2, 7], [11, 0]]"
186,23.993655300000682,115691.57200367928,117768.25098196261,0.01763360634948549,0.07612159987911582,0.10060799983330071,0.008854300016537309,0.01120389997959137,186,"[[0, 6], [4, 6]]"
187,24.201248000143096,115691.57200367928,117768.25098196261,0.01763360634948549,0.07972489995881915,0.1054430000949651,0.008626400027424097,0.0103192999958992,187,"[[7, 1], [11, 0]]"
188,24.40180220012553,115691.57200367928,117768.25098196261,0.01763360634948549,0.07527999999001622,0.10056220018304884,0.009713300038129091,0.011282300110906363,188,"[[0, 6], [11, 0]]"
189,24.601276600034907,115691.57200367928,117768.25098196261,0.01763360634948549,0.07286529988050461,0.10243729990907013,0.00909440009854734,0.011580999940633774,189,"[[2, 7], [11, 0]]"
190,24.79929430014454,115691.57200367928,117768.25098196261,0.01763360634948549,0.08110189996659756,0.09351960010826588,0.008854900021106005,0.010946500115096569,190,"[[7, 1], [11, 0]]"
191,25.00761039997451,115691.57200367928,117768.25098196261,0.01763360634948549,0.07108139991760254,0.11237549991346896,0.009076599963009357,0.01170170004479587,191,"[[7, 1], [11, 0]]"
192,25.20837420015596,115691.57200367928,117768.25098196261,0.01763360634948549,0.07542830007150769,0.10035379999317229,0.009158700006082654,0.011900600045919418,192,"[[2, 7], [11, 0]]"
193,25.412468400085345,115691.57200367928,117768.25098196261,0.01763360634948549,0.0757804000750184,0.10451869992539287,0.008847699966281652,0.011358800111338496,193,"[[0, 6], [11, 0]]"
194,25.613214100012556,115691.57200367928,117768.25098196261,0.01763360634948549,0.07564010005444288,0.09450620017014444,0.015125099802389741,0.011793199926614761,194,"[[7, 1], [11, 0]]"
195,25.802070900099352,115691.57200367928,117768.25098196261,0.01763360634948549,0.07378450012765825,0.09040259988978505,0.009936900110915303,0.011012000031769276,195,"[[2, 7], [11, 0]]"
196,25.98729080008343,115691.57200367928,117768.25098196261,0.01763360634948549,0.07538140006363392,0.08701370004564524,0.00903660012409091,0.010223899967968464,196,"[[2, 7], [11, 0]]"
197,26.19907380011864,115691.57200367928,117768.25098196261,0.01763360634948549,0.07985939993523061,0.10699310014024377,0.010111999930813909,0.010614199796691537,197,"[[2, 7], [11, 0]]"
198,26.441083300160244,115691.57200367928,117768.25098196261,0.01763360634948549,0.08547899988479912,0.13292260002344847,0.008930699899792671,0.010889000026509166,198,"[[0, 6], [11, 0]]"
199,26.645064000040293,115691.57200367928,117687.56170862929,0.01696007357083056,0.08550990000367165,0.0950314998626709,0.009028999833390117,0.010587399825453758,199,"[[7, 1], [11, 0]]"
200,26.86220149998553,115691.57200367928,117687.56170862929,0.01696007357083056,0.08581690001301467,0.1048167000990361,0.009139100089669228,0.011358499992638826,200,"[[2, 7], [11, 0]]"
201,27.05614500003867,115691.57200367928,117652.27316666467,0.01666522125082863,0.07992190006189048,0.08979110000655055,0.009034999879077077,0.011609199922531843,201,"[[2, 7], [11, 0]]"
202,27.307322200154886,115691.57200367928,117652.27316666467,0.01666522125082863,0.08143189991824329,0.14604440005496144,0.008909899974241853,0.011227399809285998,202,"[[0, 6], [11, 0]]"
203,27.54583810013719,115691.57200367928,117652.27316666467,0.01666522125082863,0.07803090009838343,0.1340850000269711,0.009239800041541457,0.012770800152793527,203,"[[0, 6], [11, 0]]"
204,27.766185600077733,115691.57200367928,117652.27316666467,0.01666522125082863,0.0962616999167949,0.1001222999766469,0.008892500074580312,0.011340499855577946,204,"[[2, 7], [11, 0]]"
205,27.950916799949482,115691.57200367928,117652.27316666467,0.01666522125082863,0.0779808999504894,0.08272649999707937,0.008897599996998906,0.01156130013987422,205,"[[2, 7], [11, 0]]"
206,28.16586340009235,115691.57200367928,117652.27316666467,0.01666522125082863,0.08180279983207583,0.10745480004698038,0.00911749992519617,0.011774900136515498,206,"[[0, 6], [11, 0]]"
207,28.390070599969476,115691.57200367928,117652.27316666467,0.01666522125082863,0.0929372999817133,0.10591919999569654,0.009088899940252304,0.012119899969547987,207,"[[0, 6], [11, 0]]"
208,28.59872330003418,115691.57200367928,117647.45267622938,0.01662493006060037,0.08172650006599724,0.10315510001964867,0.008889500051736832,0.011236099991947412,208,"[[0, 6], [11, 0]]"
209,28.83435819996521,115930.44982195651,117647.45267622938,0.014594475402694276,0.1198652999009937,0.09048689994961023,0.008724999846890569,0.012765599880367517,209,"[[7, 1], [11, 0]]"
210,29.075784400105476,115930.44982195651,117647.45267622938,0.014594475402694276,0.08065410004928708,0.13725699996575713,0.008945400128141046,0.010954400058835745,210,"[[7, 1], [11, 0]]"
211,29.277451700065285,115930.44982195651,117647.45267622938,0.014594475402694276,0.0876848001498729,0.08979060011915863,0.008878700202330947,0.011498900130391121,211,"[[7, 1], [11, 0]]"
212,29.464060300029814,115930.44982195651,117647.45267622938,0.014594475402694276,0.08435330004431307,0.07823060010559857,0.008835299871861935,0.01158569986000657,212,"[[7, 1], [11, 0]]"
213,29.681623100070283,115930.44982195651,117647.45267622938,0.014594475402694276,0.09392110002227128,0.09890680015087128,0.008829500060528517,0.012256700079888105,213,"[[7, 1], [11, 0]]"
214,29.918992300052196,115948.0094437937,117647.45267622938,0.014445219116750679,0.1183750000782311,0.091464500175789,0.009454000042751431,0.012594100087881088,214,"[[0, 6], [4, 6]]"
215,30.18831879994832,115948.0094437937,117647.45267622938,0.014445219116750679,0.10871190018951893,0.13664350006729364,0.008752800058573484,0.011366099817678332,215,"[[7, 1], [11, 0]]"
216,30.398060400038958,115948.0094437937,117647.45267622938,0.014445219116750679,0.10774830006994307,0.07144849980250001,0.008863399969413877,0.01801749994046986,216,"[[0, 6], [4, 6]]"
217,30.663787700003013,115948.0094437937,117647.45267622938,0.014445219116750679,0.11680609988979995,0.12507200008258224,0.008772999979555607,0.011139200069010258,217,"[[7, 1], [11, 0]]"
218,30.89217370003462,115948.0094437937,117647.45267622938,0.014445219116750679,0.11654309998266399,0.08750059991143644,0.008735999930649996,0.011888799956068397,218,"[[0, 6], [11, 0]]"
219,31.113434199942276,115948.0094437937,117620.76256515607,0.014221580313558595,0.11402500001713634,0.08335089986212552,0.009124899981543422,0.011094399960711598,219,"[[2, 7], [11, 0]]"
220,31.3573127000127,115948.0094437937,117521.20092090292,0.013386448273006127,0.1177009001839906,0.1028494001366198,0.009106999961659312,0.010487700114026666,220,"[[0, 6], [11, 0]]"
221,31.626218900084496,115948.0094437937,117521.20092090292,0.013386448273006127,0.11958519998006523,0.12354739988222718,0.0091474000364542,0.010374100180342793,221,"[[0, 6], [11, 0]]"
222,31.866903400048614,115948.0094437937,117521.20092090292,0.013386448273006127,0.11853599990718067,0.09921719995327294,0.00891619990579784,0.010039199842140079,222,"[[0, 6], [11, 0]]"
223,32.10906910011545,115952.38242764957,117495.95102789308,0.013137206744061106,0.12219979986548424,0.09545990009792149,0.008845199830830097,0.011588500114157796,223,"[[0, 6], [11, 0]]"
224,32.374911800026894,115952.38242764957,117495.95102789308,0.013137206744061106,0.12384809996001422,0.1179113001562655,0.009137299843132496,0.011098999995738268,224,"[[0, 6], [11, 0]]"
225,32.6315313000232,115955.73751325169,117495.95102789308,0.013108651840060022,0.12327590002678335,0.10934139997698367,0.008926600217819214,0.011167099932208657,225,"[[2, 7], [11, 0]]"
226,32.87408550013788,115955.73751325169,117495.95102789308,0.013108651840060022,0.11986299999989569,0.09677850012667477,0.010057700099423528,0.011727399891242385,226,"[[0, 6], [11, 0]]"
227,33.161214699968696,115961.47752891098,117495.95102789308,0.013059798959521786,0.1365747000090778,0.12185469991527498,0.00992400012910366,0.012875300133600831,227,"[[0, 6], [11, 0]]"
228,33.41786470008083,115961.47752891098,117495.95102789308,0.013059798959521786,0.12407099991105497,0.10900739999487996,0.00895159994252026,0.011022600112482905,228,"[[0, 6], [11, 0]]"
229,33.694524799939245,115961.47752891098,117495.95102789308,0.013059798959521786,0.13941500009968877,0.1126765999943018,0.009112600004300475,0.011161600006744266,229,"[[0, 6], [11, 0]]"
230,33.948994300095364,115961.47752891098,117495.95102789308,0.013059798959521786,0.1238935999572277,0.10583840007893741,0.009282400133088231,0.01142310001887381,230,"[[2, 7], [11, 0]]"
231,34.216883999994025,115963.85654634544,117495.95102789308,0.013039551304911998,0.12573420000262558,0.11115830019116402,0.014991299947723746,0.011991600040346384,231,"[[7, 1], [11, 0]]"
232,34.485100500052795,115987.43158691449,117495.95102789308,0.012838905747658268,0.12433089991100132,0.11729170009493828,0.009218399878591299,0.011895000003278255,232,"[[0, 6], [11, 0]]"
233,34.7285569999367,115997.01569843986,117495.95102789308,0.012757336030220973,0.11597750009968877,0.10305780009366572,0.008809200022369623,0.011926900129765272,233,"[[2, 7], [11, 0]]"
234,34.97746800002642,115997.01569843986,117495.95102789308,0.012757336030220973,0.11712719989009202,0.10762919997796416,0.009141100104898214,0.01093570003286004,234,"[[2, 7], [11, 0]]"
235,35.22235079994425,115998.56648838408,117495.95102789308,0.01274413736311245,0.12461660010740161,0.09607130009680986,0.009001499973237514,0.011485499795526266,235,"[[0, 6], [11, 0]]"
236,35.47408930002712,115998.56648838408,117495.95102789308,0.01274413736311245,0.1261913999915123,0.10034369979985058,0.009099199902266264,0.012198199983686209,236,"[[0, 6], [7, 1]]"
237,35.711121200118214,115998.56648838408,117495.95102789308,0.01274413736311245,0.13067819993011653,0.08241560007445514,0.008840400027111173,0.01135360007174313,237,"[[11, 0], [11, 5]]"
238,35.94539190013893,115998.56648838408,117495.95102789308,0.01274413736311245,0.12173440004698932,0.08925219997763634,0.008856500033289194,0.010834200074896216,238,"[[11, 0], [11, 5]]"
239,36.18416030006483,115998.56648838408,117495.95102789308,0.01274413736311245,0.12511160015128553,0.08830090006813407,0.009111700113862753,0.010549400001764297,239,"[[0, 6], [11, 0]]"
240,36.4395693000406,116007.19116830568,117495.95102789308,0.0126707333024095,0.13819780014455318,0.09345689998008311,0.008898499887436628,0.011350400047376752,240,"[[2, 7], [11, 0]]"
241,36.686609599972144,116007.19116830568,117484.4189811557,0.012573818942637519,0.11808249983005226,0.1043412999715656,0.009015799965709448,0.011530400021001697,241,"[[0, 6], [7, 1]]"
242,36.92687680013478,116011.33912440026,117484.4189811557,0.012538512506851859,0.12713839998468757,0.088672999991104,0.008964400039985776,0.011755600105971098,242,"[[0, 6], [11, 0]]"
243,37.17883080011234,116011.33912440026,117484.4189811557,0.012538512506851859,0.13094129995442927,0.09719090000726283,0.008798400172963738,0.011290899943560362,243,"[[2, 7], [11, 0]]"
