actual_price_of_fairness,actual_robust_cost,algorithm_runtime,cut_count,iterations,minimum_weighted_mean_fill_rate,objective_t,penalized_runtime_par2,post_evaluation_wall_runtime,rho,robust_minimum_fill_rate,scale,scenario_count,scientific_status,seed,total_wall_runtime,wgap,wminfr,wwd
-3.3306690738754696e-16,24954.481483361313,93.1535074999556,10,11,0.9892443006115264,0.0851216949537126,93.1535074999556,32.340432497207075,0.0,0.9148783050462874,large,23,certified_robust_optimal,178,150.01786749600433,0.08512169495371258,0.9148783050462874,0.07862617615598189
-7.771561172376096e-16,47082.1529211684,45.018176099983975,4,5,0.8104015411643428,0.40210843373494876,45.018176099983975,34.001662399154156,0.0,0.5978915662650512,large,17,certified_robust_optimal,179,104.11932289833203,0.40210843373494876,0.5978915662650512,0.2178632089634246
0.010000000000000231,25796.42189898523,89.21470190002583,9,10,0.9627507678131276,0.04261946717617971,89.21470190002583,31.04171659820713,0.01,0.9573805328238203,large,22,certified_robust_optimal,170,142.71713879774325,0.042619467176179704,0.9573805328238203,0.017065268794139166
0.010000000000000009,29672.924126477054,60.91406900016591,5,6,0.8909912130932113,0.10900878690678886,60.91406900016591,43.16281149862334,0.01,0.8909912130932112,large,18,certified_robust_optimal,171,128.98476589773782,0.07423773709498604,0.8909912130932112,0.009997017076141201
0.010000000000000231,51488.9533452322,49.05063259997405,4,5,0.7916850162958446,0.26488693491793064,49.05063259997405,32.894346199929714,0.01,0.7351130650820694,large,17,certified_robust_optimal,172,103.02155599882826,0.25714101786697097,0.7351130650820693,0.06584854609628066
0.010000000000000453,28845.979193939518,92.19347469997592,9,10,0.9282830780772917,0.0717169219227083,92.19347469997592,32.96719849924557,0.01,0.9282830780772917,large,22,certified_robust_optimal,173,146.52810709970072,0.06784470335876869,0.9282830780772914,0.010734442236092878
0.010000000000000453,34230.07067063129,59.1231201000046,5,6,0.873224067652722,0.16265865275417246,59.1231201000046,32.97493460122496,0.01,0.8373413472458275,large,18,certified_robust_optimal,174,113.43001010036096,0.16265865275417268,0.8373413472458273,0.04684352338177489
0.010000000000000009,24819.062885114698,113.81008310010657,10,11,0.9904861266990169,0.009513873300983071,113.81008310010657,32.89755210070871,0.01,0.9904861266990169,large,23,certified_robust_optimal,175,171.57249940163456,0.009513873300983078,0.9904861266990168,0.008738857110688447
0.010000000000000231,24520.418903517348,76.63080509984866,6,7,0.9893955982387937,0.010604401761206195,76.63080509984866,32.41268300055526,0.01,0.9893955982387939,large,19,certified_robust_optimal,176,130.16015080199577,0.01060440176120625,0.9893955982387934,0.009719604914457114
0.010000000000000897,23829.885469727193,67.48621959984303,9,10,0.9973844979376613,0.002808614780343839,67.48621959984303,32.33921069907956,0.01,0.9971913852196561,large,22,certified_robust_optimal,177,121.06703269784339,0.0028086147803438877,0.9971913852196561,0.0025689101779218237
0.010000000000000009,25204.026298194934,103.38042020006105,10,11,0.9909485500476382,0.009543337747733461,103.38042020006105,33.513175000669435,0.01,0.9904566622522666,large,23,certified_robust_optimal,178,160.9902266045101,0.009543337747733416,0.9904566622522666,0.008795917564707434
0.010000000000001119,47552.97445038018,41.095043500186875,3,4,0.8104863719179842,0.21202628524633996,41.095043500186875,34.73283540084958,0.01,0.7879737147536601,large,16,certified_robust_optimal,179,100.41072920314036,0.21202628524634004,0.78797371475366,0.032502404515043604
0.024925759103661127,26177.640888094793,41.742277699988335,4,5,0.9635463848325956,0.036453615167404335,41.742277699988335,31.418874501250684,0.025,0.9635463848325957,large,17,certified_robust_optimal,170,98.21514580305666,0.03645361516740431,0.9635463848325955,0.011380791014063751
0.0250000000000008,30113.611118454457,33.21858979994431,2,3,0.8940892415939057,0.10591075840609439,33.21858979994431,32.78632939909585,0.025,0.8940892415939056,large,15,certified_robust_optimal,171,87.15877080149949,0.10591075840609443,0.8940892415939056,0.010031777288552424
0.02499976850347707,52253.6289696528,69.80113220005296,5,6,0.7925311176139489,0.20746888238605105,69.80113220005296,33.50900059891865,0.025,0.7925311176139489,large,18,certified_robust_optimal,172,125.31439979816787,0.04879288852834762,0.7925311176139487,0.009286509102171214
0.02499999999999991,29274.384825532667,70.82214950001799,7,8,0.9319421595460172,0.06805784045398267,70.82214950001799,32.73342470056377,0.025,0.9319421595460173,large,20,certified_robust_optimal,173,124.5285785002634,0.06805784045398267,0.9319421595460164,0.010776754974082703
0.025000000000000133,34738.438056828774,78.6285945000127,6,7,0.874160301329576,0.125839698670424,78.6285945000127,32.89751790300943,0.025,0.874160301329576,large,19,certified_robust_optimal,174,132.65001270291395,0.11169153164642664,0.874160301329576,0.010972554681287328
0.020593296944643402,25079.37546237192,94.01931919995695,9,10,0.9909810854944351,0.009018914505564872,94.01931919995695,33.24940020125359,0.025,0.9909810854944351,large,22,certified_robust_optimal,175,150.28700859914534,0.009018914505564912,0.990981085494435,0.008268414074205643
0.01910436692303774,24741.451468670028,94.6227271000389,8,9,0.9896933546673482,0.01030664533265183,94.6227271000389,32.917365099769086,0.025,0.9896933546673482,large,21,certified_robust_optimal,176,151.23668769793585,0.010306645332651798,0.9896933546673481,0.009433369830331717
0.02083683585430185,24085.569189788803,55.14388479990885,8,9,1.0,0.0,55.14388479990885,32.25148580176756,0.025,1.0,large,21,certified_robust_optimal,177,109.89638180285692,0.0,1.0,0.0
