case_id,depot_code,product_code,x_ij,inventory_cost_contribution,share_of_total_inventory_spending,input_sha256,git_commit,config_sha256,timestamp,solver_version
210202,90016500,SLI---1200,0.0067633451805904935,0.29095739456109826,3.6319442762480676e-06,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,BAC---1041,196.55439681814792,2070.602491608903,0.025846783784712335,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,BAC-O-4312,0.0,0.0,0.0,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,BAC-O-4325,0.27793562184341014,1.4446091010588207,1.8032673697539195e-05,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,BAC-O-6423,0.0,0.0,0.0,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,BAC-O-6433,305.3715917400689,821.9487480006918,0.010260169036685196,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,CON-S-0130,137.45942677162972,1020.6635912074771,0.012740673917749017,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,SLI---0770,0.01592090822357582,0.8016516465384845,1.0006805682262492e-05,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016700,SLI---1200,61.354790479369356,2639.467527540979,0.03294777571628978,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
210202,90016900,BAC---1041,43.697129636024634,460.3274562421585,0.005746146003336791,6792234516446485b95f4111f3826eb5d0cc03b440890a98b71207f50eb5524a,308adcb65957ec472646a83b02ba7ddd6fa89225,25a68b5450f8a92990beb694bb0fc751eac757e45d94f80aa0a6e31a37d3355b,2026-09-04T16:27:33+00:00,13.0.1
