iteration,previous_iteration,elapsed_time,LB,UB,gap,master_runtime,cumulative_cuts,y_hamming,y_hamming_normalized,y_added,y_removed,y_exact_same,unique_y_patterns_to_date,y_pattern,x_l1,x_l2,x_normalized_l1,x_normalized_l2,x_rounded_hash,lb_improvement,gap_reduction,y_cycle_p2,x_cycle_p2,x_return_relative_l1_p2,y_cycle_p3,x_cycle_p3,x_return_relative_l1_p3,y_cycle_p4,x_cycle_p4,x_return_relative_l1_p4,y_cycle_p5,x_cycle_p5,x_return_relative_l1_p5
635,634,181.8406708999537,116760.81440558934,116895.09851272978,0.0011487573803260589,0.3202893000561744,635,0,0.0,0,0,True,22,111011111101111,164.56321386559932,49.58672485918853,0.028464715854484526,0.044385094222801055,b6804323d055316ca74ae706536ff3f9b37618092df7a1621b1117f4a673349b,0.031922048059641384,2.730828620341446e-07,False,False,0.01291273567231418,False,False,0.8207220925670412,False,False,0.8255799853225961,False,False,0.7711785790340436
636,635,182.36158979986794,116760.9251657824,116895.09851272978,0.0011478098624704775,0.3470752998255193,636,0,0.0,0,0,True,22,111011111101111,246.65818718454756,47.726546341432716,0.04266455685433676,0.04247406039532323,92617906648f29b3b00446c93175731fed2c746e662487bc2af3027f9927394f,0.11076019307074603,9.475178555813906e-07,False,False,0.04319292691715447,False,False,0.03300309258209027,False,False,0.803551471621258,False,False,0.8182267411497596
637,636,182.79777649999596,116761.35526348342,116895.09851272978,0.0011441305148632158,0.3212701000738889,637,0,0.0,0,0,True,22,111011111101111,518.3247202961813,101.16969131815209,0.08965536803448323,0.09088951589753834,47744416579d2480b7526d879d7dee8260b6bd34d4ba87fe288c3d1b753cf457,0.4300977010134375,3.67934760726169e-06,False,False,0.08141977584553776,False,False,0.09146735506956116,False,False,0.08076676460745252,False,False,0.8318343001041213
638,637,183.26177889993414,116770.24414383518,116895.09851272978,0.0010680890001645129,0.3454607999883592,638,2,0.13333333333333333,1,1,False,22,111111111101011,4081.8221800981637,637.2831328176827,0.7065380516040389,0.561854517642021,eefb335e0140df465fc41e6de8d8933f7f4aca68d561c4a80e95f8390fb7ac48,8.888880351762054,7.604151469870293e-05,False,False,0.6640738212477644,False,False,0.6757722148349016,False,False,0.6737541887787226,False,False,0.6745001819749343
639,638,183.81077550002374,116770.73406248013,116895.09851272978,0.0010638979036071657,0.42227270011790097,639,0,0.0,0,0,True,22,111111111101011,2272.8290427139873,462.889607115274,0.3936908541529564,0.4591046242688408,d19ee5fbe195e3577a02059d708f79cd3f5f6790858893933a27132acb57d3ff,0.4899186449474655,4.191096557347148e-06,False,False,0.8012606680396109,False,False,0.7601940894441834,False,False,0.7661425059885355,False,False,0.7699297514626977
640,639,184.33836499997415,116771.11907217896,116895.09851272978,0.001060604269368175,0.4057859000749886,640,0,0.0,0,0,True,22,111111111101011,2857.699099040627,439.8521319480179,0.49498211395254876,0.44650144583791457,d0bca2766f1dde9441c9cc3249f5f748eb6b7a1c5c1188a9dc9e106f8b3309cb,0.3850096988317091,3.2936342389906694e-06,False,False,0.4144306010220179,False,False,0.8064696123648367,False,False,0.7784416343271493,False,False,0.7885637343560606
641,640,184.83205359987915,116771.27760190357,116895.09851272978,0.001059248098522497,0.36322860000655055,641,0,0.0,0,0,True,22,111111111101011,1213.4847360897559,217.0110180664603,0.21017922158133517,0.22246230844010428,31dcb2509d171259278f73e693dece08369c8dc1464325935e874f606d792e47,0.15852972460561432,1.3561708456779828e-06,False,False,0.4376388796404592,False,False,0.3513599214418842,False,False,0.8332543702536905,False,False,0.810405198512348
642,641,185.33416499989107,116771.48989857562,116895.09851272978,0.0010574319687210764,0.37639319989830256,642,0,0.0,0,0,True,22,111111111101011,1183.7681036208246,213.37705031172607,0.2050309571351188,0.21868095687114075,67e6896db815601d711b92664862939b66d52197816b931114334f169d52a295,0.2122966720489785,1.8161298014206673e-06,False,False,0.09975186118208089,False,False,0.4811690061140486,False,False,0.38281464608110966,False,False,0.8171422897253201
643,642,185.83629929996096,116772.04106453188,116895.09851272978,0.0010527169210991125,0.36057120002806187,643,0,0.0,0,0,True,22,111111111101011,2543.6426637396457,420.2104896409516,0.4405719086362143,0.4340041351651288,194688e56880448013740b79b72ebb468e5b27390d91d396dcc18f5ef24f2362,0.5511659562616842,4.715047621963852e-06,False,False,0.4443128393466736,False,False,0.4348777935065538,False,False,0.5728296431272186,False,False,0.5640667502738721
644,643,186.360606999835,116772.042516708,116895.09851272978,0.0010527044981991185,0.3843958000652492,644,0,0.0,0,0,True,22,111111111101011,6.406812832188771,1.2462775855474908,0.001109726587627492,0.0012249985281207803,4fe5c806d623294653f5f1440bc58036a11c9b59f3cdf180cf037f2f9012f4bb,0.0014521761186188087,1.2422899994075573e-08,False,False,0.4408845210740461,False,False,0.44485184759014856,False,False,0.4352613845084568,False,False,0.573441177065004
645,644,186.8685472998768,116772.34029334957,116895.09851272978,0.0010501571147300064,0.3694619999732822,645,0,0.0,0,0,True,22,111111111101011,2493.348184077905,437.0139018383195,0.43186735049601316,0.42948414790456013,eeda373c7c57436a84b47557277bafa7bd5278c26836232a314067dd02a0a085,0.29777664157154504,2.547383469112029e-06,False,False,0.4314480786912167,False,False,0.3556201911902627,False,False,0.41954767615596933,False,False,0.391373949090794
646,645,187.37797749997117,116772.91359911306,116895.09851272978,0.001045252668172472,0.3741995000746101,646,0,0.0,0,0,True,22,111111111101011,2650.9918312253903,499.37105696415364,0.4591723026512028,0.5110020117572773,f14f3d26fbe7666f7655adcfc07bf26a6da81da1199d675858ec4b0a6b40b65f,0.5733057634934084,4.904446557534459e-06,False,False,0.47328947945416394,False,False,0.47321719700291653,False,False,0.4114663342989954,False,False,0.520611864482555
647,646,187.89932419988327,116773.23963187645,116895.09851272978,0.0010424635626621569,0.39163480000570416,647,0,0.0,0,0,True,22,111111111101011,1587.7347361602951,258.30437100212356,0.27501326315369967,0.2547796536801938,c803015b3675d717280b6384eec2429fc46f0550ab17a86ead25f5cedb70ca87,0.32603276339068543,2.789105510315115e-06,False,False,0.5109481217165105,False,False,0.5363806334776509,False,False,0.5362471223050631,False,False,0.43124312980012325
648,647,188.4635522000026,116773.77677629748,116895.09851272978,0.001037868464767836,0.37566539994440973,648,0,0.0,0,0,True,22,111111111101011,2081.2548204775158,358.9673635183069,0.3604907183745423,0.35234163266784385,eadf75725aba84ade625ade48385d316869aa2fa3037ab834d3d97469dea4ad2,0.5371444210322807,4.595097894320938e-06,False,False,0.30109711774855247,False,False,0.47146733119748085,False,False,0.3644497597291388,False,False,0.36406270817058406
649,648,188.9953075000085,116774.03084411439,116895.09851272978,0.0010356949962466143,0.38476380007341504,649,0,0.0,0,0,True,22,111111111101011,2526.9099306884204,420.0108544351249,0.43769069042145253,0.4184844458865745,c6f9ddb27ee9f7d953d6ab19188a9921e5d315d1c47e971b7c9953a58aba1f6e,0.2540678169025341,2.1734685212216644e-06,False,False,0.5109940493980727,False,False,0.45670698389881675,False,False,0.572761694035393,False,False,0.4250459327380845
650,649,189.51744029996917,116774.19821152929,116895.09851272978,0.0010342632218006754,0.3712835998740047,650,0,0.0,0,0,True,22,111111111101011,2034.1797091574372,393.26122332660975,0.35235536199427264,0.3796033256722701,adb6d75c904f30a40acab8f8d42b4f6d56b6059540084bd0a6c3cf7dc0f6d082,0.1673674149060389,1.4317744459388902e-06,False,False,0.35933404079490755,False,False,0.49248447500621495,False,False,0.46816662345481364,False,False,0.46759074881615303
651,650,190.00829209992662,116774.52305775823,116895.09851272978,0.0010314842667113093,0.36470740009099245,651,0,0.0,0,0,True,22,111111111101011,2359.315793835106,364.760974029889,0.408670710017481,0.3707869031556268,a3ef2630e70e2d93b07664e0446282dff04e896e5801d744e5af8d4acce70a39,0.32484622893389314,2.7789550893660402e-06,False,False,0.41291421942747675,False,False,0.393067294058958,False,False,0.46656110708462467,False,False,0.46212237262473066
652,651,190.50930899986997,116774.90200043781,116895.09851272978,0.0010282425338721565,0.3699140001554042,652,0,0.0,0,0,True,22,111111111101011,2459.8905280300605,409.101801451331,0.4260882088893617,0.4127682449267655,980577219c479a10da6fd045509630199654e44761c99c699f81c221c65cbb8c,0.37894267958472483,3.2417328391528243e-06,False,False,0.46818951851133245,False,False,0.4690832190640801,False,False,0.46789244015889625,False,False,0.5149606682274581
653,652,191.02727549988776,116775.18990773293,116895.09851272978,0.0010257795794901398,0.38902919995598495,653,0,0.0,0,0,True,22,111111111101011,2042.1542372711083,395.65947573984687,0.3537263953957687,0.3987774524327138,b3be23430e5dae82ea9adba743e064ee6f20561ddbf6dea3604b25c3ab234a4a,0.28790729511820246,2.4629543820167254e-06,False,False,0.35706519733783226,False,False,0.4973729802300486,False,False,0.4666111360115581,False,False,0.483254545524387
654,653,191.5589633998461,116775.4240690986,116895.09851272978,0.0010237764042616258,0.38437419990077615,654,0,0.0,0,0,True,22,111111111101011,2027.58294113462,359.91917013748287,0.35119863175544813,0.3658892261960738,b55a225894258404e4126a823ea0d3e56313a0d04f2fde9d5336cb2b85b2d784,0.2341613656753907,2.003175228513978e-06,False,False,0.39878125920236696,False,False,0.42299978388177567,False,False,0.5796450777100183,False,False,0.52959024466264
655,654,192.11288449983113,116775.81686360697,116895.09851272978,0.0010204161734789143,0.42762900004163384,655,0,0.0,0,0,True,22,111111111101011,2347.8555617561915,418.9630865077427,0.4066662588928644,0.4205164984255257,d2badf907f2054123a3441e711174c67edcdce149425122ddc2478e074ca9ae8,0.39279450837057084,3.3602307827115124e-06,False,False,0.4077679384030826,False,False,0.3235100745110761,False,False,0.4018083301884911,False,False,0.4731758021449269
656,655,192.61278949980624,116776.00068819665,116895.09851272978,0.0010188436131917976,0.37494090013206005,656,0,0.0,0,0,True,22,111111111101011,1953.0708490118657,333.47303296031646,0.3382939159664066,0.33526761430568275,40e94a7cf0ac5b1c85e6c6ccf8f9f89c577ad6d505935c70f915a3d5e23e1211,0.18382458967971615,1.572560287116647e-06,False,False,0.5303129858312208,False,False,0.4381009263821225,False,False,0.41587893790548214,False,False,0.5390219782685985
657,656,193.2377303999383,116776.29766517253,116895.09851272978,0.0010163030706056941,0.4583449999336153,657,0,0.0,0,0,True,22,111111111101011,2564.047016219423,436.8395746103478,0.4441264076762916,0.4470308209196811,cef74e09e70b589e39eba6254434ea271845efe4b23f04f3b0e47767688a77df,0.29697697587835137,2.5405425861035284e-06,False,False,0.3757697318588533,False,False,0.5066435368713714,False,False,0.43234779520615085,False,False,0.4779439159713684
658,657,193.7780220999848,116776.4574468071,116895.09851272978,0.0010149361900726938,0.39439629996195436,658,0,0.0,0,0,True,22,111111111101011,2435.367977171114,465.484729447871,0.4218306361372737,0.46388943675932065,0de663f333b655359234d8cd74783c10c6e065384807ff3b2d6e44a47ce3089d,0.1597816345602041,1.3668805330002871e-06,False,False,0.499373792876887,False,False,0.3961328100809433,False,False,0.4481089503259036,False,False,0.39970401580072096
659,658,194.2972060998436,116776.61477749127,116895.09851272978,0.0010135902766325547,0.3944266999606043,659,0,0.0,0,0,True,22,111111111101011,1585.64841221174,272.26764728704325,0.2746569894828413,0.2744031539649882,a85e6c638e93b0f5665f89d4984cc1a4b6d8d0b421ef1193e59077dbde5af8d0,0.1573306841746671,1.3459134401391012e-06,False,False,0.4555173721821638,False,False,0.48301236902104566,False,False,0.41025197448659195,False,False,0.4882665129447168
660,659,194.86137269996107,116776.88149253605,116895.09851272978,0.0010113086151413981,0.3912791998591274,660,0,0.0,0,0,True,22,111111111101011,2658.058298092296,444.20404111328395,0.46041599097829916,0.46069627293937365,b263fcdf76143072cd4f24143758ca66afd62bde43e7d13448d3379302370227,0.26671504478144925,2.2816614911565832e-06,False,False,0.43651622017077313,False,False,0.4140687542233958,False,False,0.47921080846461434,False,False,0.32766488563659063
661,660,195.37887479993515,116777.22188031513,116895.09851272978,0.001008396707085243,0.387228200212121,661,0,0.0,0,0,True,22,111111111101011,1646.3995169444338,279.31625029032233,0.2851781716015596,0.27612886925358276,dd28ecfe3acd2ab7cb7e46b1367e8cab3c8c535a3e6f152dcba11456b4504608,0.3403877790842671,2.911908056155198e-06,False,False,0.4629709525040816,False,False,0.41277062777836576,False,False,0.3554576630075337,False,False,0.4628490722141126
662,661,195.9115954998415,116777.23195824162,116895.09851272978,0.0010083104936629648,0.38884740020148456,662,0,0.0,0,0,True,22,111111111101011,5.064266570212528,1.2529278250384068,0.0008772000128520278,0.0012700987925080922,54c974edadc360b9625156d5dea1914cf8b699f199f6ba043926230d39814bee,0.01007792649033945,8.621342227816721e-08,False,False,0.28524355179723804,False,False,0.46289401573543,False,False,0.4128984049331973,False,False,0.3556068260037789
663,662,196.41625479981303,116777.76144484166,116895.09851272978,0.001003780905966219,0.37981140008196235,663,0,0.0,0,0,True,22,111111111101011,1782.3104462415308,302.6801851693955,0.308711255023503,0.3068607183557515,10e63199ed825628dcb435ac83b64af307cbc8a63262dda8e7c1aae668ddcc25,0.529486600033124,4.52958769674573e-06,False,False,0.3086143297576526,False,False,0.295575655017726,False,False,0.5043691035922343,False,False,0.4409605630897491
664,663,196.94512709998526,116778.00294673347,116895.09851272978,0.001001714934895716,0.4025526999030262,664,0,0.0,0,0,True,22,111111111101011,1975.7020215088198,335.4888499891992,0.3422059387211077,0.34156764942365764,29098c072c18c9c5d3c4d0627d17daf97623803ce9efa81b7243e37c0e3c40c9,0.24150189181091264,2.065971070502968e-06,False,False,0.3751397105376172,False,False,0.3748296980655845,False,False,0.3933065720625324,False,False,0.4752535106025592
665,664,197.4580971999094,116778.53997160177,116895.09851272978,0.0009971208597365723,0.39012629981152713,665,0,0.0,0,0,True,22,111111111101011,1914.5351269120433,359.99252805803536,0.3316227377846358,0.3650227448235474,8f46696e33247018140e8daa56868952cb91821804d7ee6fd17564d5efd85981,0.5370248683029786,4.5940751591437914e-06,False,False,0.35092551695088847,False,False,0.4303558988062998,False,False,0.4303289959814887,False,False,0.4305431574506668
666,665,197.9484254999552,116778.78661353677,116895.09851272978,0.0009950109172485392,0.37216740008443594,666,0,0.0,0,0,True,22,111111111101011,2305.416292099027,427.6278281612918,0.39933616123028115,0.4225691727528606,044640ffefced2ec3e7a7c3cad2b21bcf7649869a0bee555dfad4e4339d0ab6b,0.246641934994841,2.109942488033069e-06,False,False,0.4018164416558078,False,False,0.22614034452904597,False,False,0.299509471391044,False,False,0.2991193194281246
667,666,198.49617189983837,116779.1010845731,116895.09851272978,0.000992320718597421,0.39666700013913214,667,0,0.0,0,0,True,22,111111111101011,2310.847581507455,421.3560417207638,0.4002734055311434,0.43719260813007993,df541e477468bd1274bb39154c0603c56d63c4b71b828b6ba43440e13e58727e,0.31447103634127416,2.6901986511181954e-06,False,False,0.36438449261036127,False,False,0.40429219998448124,False,False,0.38797665196023867,False,False,0.32864545057044847
668,667,199.04404779989272,116779.55785066125,116895.09851272978,0.000988413231508951,0.4171744000632316,668,0,0.0,0,0,True,22,111111111101011,1942.1641434793905,338.34184626504947,0.3364085029579447,0.33992397673370267,3d778ab8a1fbc11fddc40f0517d729f88c4e3ee2a11bda8b2856232839af382e,0.4567660881439224,3.907487088470078e-06,False,False,0.3996066105009249,False,False,0.3987970631525773,False,False,0.4033369576335946,False,False,0.30615089407129903
669,668,199.5760627000127,116779.69589396834,116895.09851272978,0.0009872323153812053,0.40550959995016456,669,0,0.0,0,0,True,22,111111111101011,2237.9600597362073,417.6706051137326,0.387636929952062,0.4294742138996918,dc77058134abf1bdb3610a6d940570523e9c7164f0dde6f5fc6e333620f19e0e,0.13804330708808266,1.1809161277456445e-06,False,False,0.40187610277602526,False,False,0.4298264332160935,False,False,0.3237099114815537,False,False,0.32033794430214346
670,669,200.1312996998895,116779.69589396834,116895.09851272978,0.0009872323153812053,0.41275390004739165,670,0,0.0,0,0,True,22,111111111101011,2077.1015336869914,354.7571827259702,0.3597773963675829,0.3561158179153386,d3fc7f56647683c16c38143bcb1737626bd7c7f79ef0baa7dd3d09ccf54f03a1,0.0,0.0,False,False,0.39639858018872165,False,False,0.42806620742534657,False,False,0.33307817474892076,False,False,0.4623234393591675
671,670,200.66001579980366,116779.69589396834,116895.09851272978,0.0009872323153812053,0.4027817999012768,671,0,0.0,0,0,True,22,111111111101011,2525.3097408122703,426.0253730653812,0.43741489322157506,0.4411728003863298,0f85f869d6cd234efbab15ff905968df0f1764bfd299ee9a71ad19a8fa14d5d9,0.0,0.0,False,False,0.384449823297921,False,False,0.392869633022512,False,False,0.3408502555956657,False,False,0.4119807599992077
672,671,201.2787410998717,116779.69589396834,116895.09851272978,0.0009872323153812053,0.42681450000964105,672,0,0.0,0,0,True,22,111111111101011,2522.5158883392437,440.3386409680075,0.43692519021103243,0.44149238637078364,f34c592f0aa18f0df850739d983888beceb7afe29d2d0f14830e90db18833627,0.0,0.0,False,False,0.39135877212816633,False,False,0.4317852415285025,False,False,0.3461845192294117,False,False,0.4568640765859631
673,672,201.83488440001383,116779.69589396834,116895.09851272978,0.0009872323153812053,0.4207582001108676,673,0,0.0,0,0,True,22,111111111101011,252.94214779433167,48.16131524772307,0.043812779848288526,0.0505426513655768,6c109135bcded6b138cd7d665e8e130db7d75ca00c6ab2246625e3ec2e897d85,0.0,0.0,False,False,0.4374762335257561,False,False,0.3895572560640732,False,False,0.4204179687126656,False,False,0.33185766323627064
674,673,202.3991548998747,116779.69589396834,116883.3565712405,0.0008868728646492606,0.42906510015018284,674,0,0.0,0,0,True,22,111111111101011,1695.1665825167865,323.0520408396283,0.29362187870485096,0.3402172755931195,c891c212bb2e6055c85bb84abbc6795767bcbf61e6a7a2709225e9bbf50cb143,0.0,0.00010035945073194467,False,False,0.31163431671703556,False,False,0.36107872981480094,False,False,0.41660543378247933,False,False,0.40000472508120055
675,674,202.96581860003062,116779.69589396834,116883.3565712405,0.0008868728646492606,0.4160765998531133,675,0,0.0,0,0,True,22,111111111101011,1884.4695678638054,351.6182842285917,0.3264140908641566,0.3619009794962974,f6c3202e39075909cf4b4306295d7502ce3fe0c275bba16fdfe83dd9cc2cda66,0.0,0.0,False,False,0.31014142294082186,False,False,0.30555382089276567,False,False,0.3829268145835578,False,False,0.4380646660694397
676,675,203.51609289995395,116779.69589396834,116883.3565712405,0.0008868728646492606,0.4216715998481959,676,0,0.0,0,0,True,22,111111111101011,2138.9455538592183,363.3550762948128,0.37050228989190287,0.3649193716797221,6d144a5249a7e10515e93b5e973c21f16afab24d50bd09f2a89eefc10003e064,0.0,0.0,False,False,0.29975125623471144,False,False,0.2780592376509447,False,False,0.2941142328876863,False,False,0.43222361015825567
677,676,204.06680169980973,116779.69589396834,116883.3565712405,0.0008868728646492606,0.42434979998506606,677,0,0.0,0,0,True,22,111111111101011,2.3120527339950927,0.4613502421593959,0.00040049071351658266,0.0004851072585102474,1ea79a2af3c660f446d5a0c6f9e6cdea87b68ad106be9052abda1eddca6927ad,0.0,0.0,False,False,0.37049882598126904,False,False,0.2996396060176994,False,False,0.2780560029251027,False,False,0.29411163466997525
678,677,204.67265999992378,116779.69589396834,116883.3565712405,0.0008868728646492606,0.4545034999027848,678,0,0.0,0,0,True,22,111111111101011,2609.73263704242,461.5792969366762,0.45204705724092414,0.4853589739446051,8b7296fd519658e94104943bcea875b925c3cbe55d09d3a41d7d7fb7757b0db3,0.0,0.0,False,False,0.45209138880383365,False,False,0.4440123445065607,False,False,0.4377372407086974,False,False,0.4184303990064305
679,678,205.2125883998815,116779.69589396834,116878.89067938758,0.0008486971842618118,0.393192500108853,679,0,0.0,0,0,True,22,111111111101011,2082.6908102463035,348.11794576797064,0.360752000484906,0.35107584291211436,e05c0c291c1107c45f596f3f4677847d17db4029da4718ea95b4af43c27fbe07,0.0,3.817568038744885e-05,False,False,0.38669892384347604,False,False,0.38673856339067797,False,False,0.45240931891423,False,False,0.35038832109324525
680,679,205.76828319998458,116779.69589396834,116878.89067938758,0.0008486971842618118,0.433738199993968,680,0,0.0,0,0,True,22,111111111101011,0.6064574598204597,0.305228776701332,0.00010504797856827062,0.0003202577338822636,3dce7d992589aae06c1b787b5001c451ac5aa2cd50629fe2fca93593ece7e332,0.0,0.0,False,False,0.36080131434041385,False,False,0.3867454052497165,False,False,0.3867850447969184,False,False,0.45251436689271646
681,680,206.38039429998025,116779.69589396834,116878.89067938758,0.0008486971842618118,0.4548483998514712,681,0,0.0,0,0,True,22,111111111101011,2387.40378952196,407.74535682342895,0.41352646506035623,0.4278404035148198,86eb45690e790d2a707af2f58b3410755d5938bce117f86e08e2f4926724626b,0.0,0.0,False,False,0.4135634922620292,False,False,0.4398812747231369,False,False,0.4093306899828964,False,False,0.4093979499980351
682,681,206.95921729994006,116779.69589396834,116872.44945741129,0.0007936306963152263,0.44809670001268387,682,0,0.0,0,0,True,22,111111111101011,1307.0067614369514,232.75089897532283,0.22638613049157152,0.23717453667511668,172a5e8537bc01e8b04b45b908a8bd4150fdf3b83db9546252abb3148144348f,0.0,5.506648794658547e-05,False,False,0.2919871240885927,False,False,0.2918820787458809,False,False,0.3552207508386476,False,False,0.34362009485680267
683,682,207.51027979981154,116779.69589396834,116872.44945741129,0.0007936306963152263,0.4223488001152873,683,0,0.0,0,0,True,22,111111111101011,1257.355577543945,232.41480788796827,0.21778775391024227,0.24241032195177456,fe0e873a20e7bc89c9bb8e4299b8a737450f5b6aaf2b41448355df587e38da33,0.0,0.0,False,False,0.1645875243252906,False,False,0.36735599939740254,False,False,0.36735599939752916,False,False,0.428351605561475
684,683,208.1246352000162,116779.69589396834,116872.44945741129,0.0007936306963152263,0.45214340020902455,684,0,0.0,0,0,True,22,111111111101011,1702.3363769007533,336.3708932894343,0.29486295159481946,0.3404133790443007,1e0c15750b9abd2bcf9f6706f41b8b9f16be9a4a2044b4715582b2d84d014a94,0.0,0.0,False,False,0.23921410072111088,False,False,0.2606176802696926,False,False,0.38905855264601175,False,False,0.389012072516067
685,684,208.72388760000467,116779.69589396834,116872.44945741129,0.0007936306963152263,0.4329067000653595,685,0,0.0,0,0,True,22,111111111101011,742.8304709620081,135.79480617317483,0.1286660540713209,0.13962290849006034,59f62cadea35675b28e016fd77706c7cbe2a18393d49cb4a9ff95e17f223a875,0.0,0.0,False,False,0.27841417760277115,False,False,0.28789000733907505,False,False,0.24426723548815832,False,False,0.37841045941217466
686,685,209.3099360000342,116779.69589396834,116868.16475444919,0.0007569970887001462,0.44252869999036193,686,0,0.0,0,0,True,22,111111111101011,1783.8063188793549,344.1145474297148,0.3089719192118505,0.35426531751455215,86dc3fcc6b1d3478be53e8ce4f3193fa716ad60871ac769cb478b30f02ae8e19,0.0,3.6633607615080103e-05,False,False,0.29949983865105456,False,False,0.3144337934092373,False,False,0.2566169164362712,False,False,0.31823328098306414
687,686,209.90280479984358,116779.69589396834,116868.16475444919,0.0007569970887001462,0.4663326998706907,687,0,0.0,0,0,True,22,111111111101011,1993.5645769937607,344.72799969263275,0.3453121876448693,0.3639163970053129,4d3afc37a85a36d91992fcea20140b373b9eecbdb40af6dde2c7f7e2384c06c8,0.0,0.0,False,False,0.3372876704392583,False,False,0.3385134560570049,False,False,0.24283545948142302,False,False,0.27793604288843915
688,687,210.5038521999959,116779.69589396834,116868.16475444919,0.0007569970887001462,0.45478909998200834,688,0,0.0,0,0,True,22,111111111101011,2145.30210371902,458.49570481067155,0.3716051461392692,0.4568800891968987,30d524356a1b76b71506306cb221a32809b57880dc7ae203f62b84c3e96d626a,0.0,0.0,False,False,0.4090240587767399,False,False,0.3855703157855814,False,False,0.39640633120583924,False,False,0.357362409399679
689,688,211.07897519995458,116779.69589396834,116868.16475444919,0.0007569970887001462,0.4289100000169128,689,0,0.0,0,0,True,22,111111111101011,2794.137518409452,486.44995933831274,0.4839790603547728,0.49558333526532583,0fb77ae6ac5aae241b254e1e5aaddf6ab0dd118a8a7aaef90f756fe9f70851e0,0.0,0.0,False,False,0.39915946143728515,False,False,0.28430248757789944,False,False,0.3775374164651083,False,False,0.3548105104292185
690,689,211.63833009987138,116779.69589396834,116868.16475444919,0.0007569970887001462,0.4331285001244396,690,0,0.0,0,0,True,22,111111111101011,1860.4976991887156,361.83252444236405,0.3222522717359217,0.38047204832604364,bfb24ffc8728f5ff9c0231bbf401b319dc26ead756c3bcff11411d283e74c755,0.0,0.0,False,False,0.512770868683695,False,False,0.4381625679882182,False,False,0.39378667503844317,False,False,0.39765421801283085
691,690,212.16505449987017,116779.69589396834,116868.16475444919,0.0007569970887001462,0.3899632999673486,691,4,0.26666666666666666,2,2,False,22,111111011011111,7437.162545524792,1235.574462999871,1.2845668181169192,1.246543803121567,9e792fa48ec1f56b8c9ca14feffb6bc64001ae626ba629451103e3c14099a372,0.0,0.0,False,False,1.389276409701888,False,False,1.373242036162128,False,False,1.3101439657166263,False,False,1.408542379125647
692,691,212.61614970001392,116779.69589396834,116868.16475444919,0.0007569970887001462,0.32284849998541176,692,0,0.0,0,0,True,22,111111011011111,2253.0706888029317,833.1234406994524,0.3880682722307796,0.5900690536668792,cb01d5ac2763e1198895bcd12c056c91a7bc06158a79d5c60cdb992771ff6418,0.0,0.0,False,False,1.2581572676975799,False,False,1.3729013353767718,False,False,1.325316963268652,False,False,1.3692686658161186
693,692,213.1271742999088,116784.93219841002,116868.16475444919,0.000712191863490294,0.3534257998690009,693,4,0.26666666666666666,2,2,False,22,111111111101011,7844.14849552341,1290.1452500452792,1.3548901973189407,0.9156106625713504,b38bf08cd43e8dd3b2511c5363bba58f98b094d74f27ea36c795ba098207d97b,5.236304441685206,4.480522520985226e-05,False,False,1.3572727546892132,True,False,0.3087013981123857,True,False,0.3550981340373184,True,False,0.4057327278814365
694,693,213.64153059991077,116785.11725912154,116868.16475444919,0.0007106083637244839,0.3792102001607418,694,0,0.0,0,0,True,22,111111111101011,1357.165983856751,257.4739497307854,0.2350818668130137,0.26709250939222984,2cc7cbe23f57dbfcfaab793282cd4526fa4f8ce9f896825da1e595a489f9c5f0,0.18506071151932701,1.583499765810104e-06,False,False,1.336821783147217,False,False,1.349333019997389,False,False,0.33345354245115383,False,False,0.4192925984432443
695,694,214.18730499991216,116785.33292729678,116868.16475444919,0.0007087629665995126,0.4199105999432504,695,0,0.0,0,0,True,22,111111111101011,2106.018101508159,405.41844851665513,0.3647877149047958,0.40480586938242497,8534987a4aad5216944b801bfe26bd368c2b8868dd1a63d062cf265ad78f8d37,0.21566817523853388,1.8453971249712472e-06,False,False,0.3319079347978009,False,False,1.3974633196908168,False,False,1.4107353003457748,False,False,0.3776513780909509
696,695,214.74119789991528,116785.41304579854,116868.16475444919,0.0007080774206090287,0.40110479993745685,696,0,0.0,0,0,True,22,111111111101011,1611.1562164874144,296.9697276819348,0.2790695753878513,0.29720769674756864,2790a8fba07fdbefae5f7d9c177d8e6a4aac87cd070a0ac2abe54aa9402c6944,0.08011850176262669,6.855459904838877e-07,False,False,0.3979951883980382,False,False,0.33195948045230683,False,False,1.452431642374906,False,False,1.4529110888141077
697,696,215.26413319981657,116785.45289339955,116868.16475444919,0.0007077364586277645,0.3755435000639409,697,0,0.0,0,0,True,22,111111111101011,1923.3704927948768,392.1829663115346,0.33315097483325035,0.4021752651592672,bb45e9238b5ae8c45749fe1fa0588a67b2be4a87db7be9f893f203a769432989,0.03984760100138374,3.4096198126421905e-07,False,False,0.3862924334864107,False,False,0.4533162356446253,False,False,0.44411631749910474,False,False,1.3398559151164382
698,697,215.80602539982647,116785.58770338236,116868.16475444919,0.0007065829367674646,0.40530749992467463,698,0,0.0,0,0,True,22,111111111101011,2349.103521241891,397.7056190161313,0.40689619493432916,0.3914250696944283,49fcac1121c455e5598ef37cf4d38afea339c50e748f833432dc02eb2f4a3ba1,0.1348099828173872,1.1535218602999218e-06,False,False,0.3498219715556457,False,False,0.3041339582441124,False,False,0.3646221455242447,False,False,0.3313954695360577
