iteration,elapsed_time,LB,UB,gap,master_time,subproblem_time,auxiliary_time,cuts_added_total,open_depots
631,179.92623650003225,116759.08154604628,116895.09851272978,0.0011635814368100893,0.36092480015940964,0.1014730001334101,0.02106679999269545,631,13
632,180.41482819989324,116759.08154604628,116895.09851272978,0.0011635814368100893,0.36153719993308187,0.10196750005707145,0.02097629988566041,632,13
633,180.91042570001446,116760.78248354123,116895.09851272978,0.0011490304631884666,0.3475315000396222,0.11778949992731214,0.020970699843019247,633,13
634,181.37738509988412,116760.78248354128,116895.09851272978,0.001149030463188093,0.32195609994232655,0.12165479990653694,0.019764200085774064,634,13
635,181.8406708999537,116760.81440558934,116895.09851272978,0.0011487573803260589,0.3202893000561744,0.11968169989995658,0.01961339986883104,635,13
636,182.36158979986794,116760.9251657824,116895.09851272978,0.0011478098624704775,0.3470752998255193,0.15001280000433326,0.01975869992747903,636,13
637,182.79777649999596,116761.35526348342,116895.09851272978,0.0011441305148632158,0.3212701000738889,0.09189769998192787,0.01934550004079938,637,13
638,183.26177889993414,116770.24414383518,116895.09851272978,0.0010680890001645129,0.3454607999883592,0.08940470009110868,0.020864499965682626,638,13
639,183.81077550002374,116770.73406248013,116895.09851272978,0.0010638979036071657,0.42227270011790097,0.10235259984619915,0.020440299762412906,639,13
640,184.33836499997415,116771.11907217896,116895.09851272978,0.001060604269368175,0.4057859000749886,0.09694760013371706,0.021131500136107206,640,13
641,184.83205359987915,116771.27760190357,116895.09851272978,0.001059248098522497,0.36322860000655055,0.10591270006261766,0.02080320008099079,641,13
642,185.33416499989107,116771.48989857562,116895.09851272978,0.0010574319687210764,0.37639319989830256,0.1014730001334101,0.02031049970537424,642,13
643,185.83629929996096,116772.04106453188,116895.09851272978,0.0010527169210991125,0.36057120002806187,0.11388380010612309,0.021317599806934595,643,13
644,186.360606999835,116772.042516708,116895.09851272978,0.0010527044981991185,0.3843958000652492,0.11591930012218654,0.02022819989360869,644,13
645,186.8685472998768,116772.34029334957,116895.09851272978,0.0010501571147300064,0.3694619999732822,0.11421789997257292,0.02063869987614453,645,13
646,187.37797749997117,116772.91359911306,116895.09851272978,0.001045252668172472,0.3741995000746101,0.11032429989427328,0.021017299965023994,646,13
647,187.89932419988327,116773.23963187645,116895.09851272978,0.0010424635626621569,0.39163480000570416,0.1045132998842746,0.02131689991801977,647,13
648,188.4635522000026,116773.77677629748,116895.09851272978,0.001037868464767836,0.37566539994440973,0.1630756000522524,0.021415499970316887,648,13
649,188.9953075000085,116774.03084411439,116895.09851272978,0.0010356949962466143,0.38476380007341504,0.12270960002206266,0.02041540015488863,649,13
650,189.51744029996917,116774.19821152929,116895.09851272978,0.0010342632218006754,0.3712835998740047,0.1266156998462975,0.02024039998650551,650,13
651,190.00829209992662,116774.52305775823,116895.09851272978,0.0010314842667113093,0.36470740009099245,0.10135660017840564,0.020597200142219663,651,13
652,190.50930899986997,116774.90200043781,116895.09851272978,0.0010282425338721565,0.3699140001554042,0.10568780009634793,0.02099009999074042,652,13
653,191.02727549988776,116775.18990773293,116895.09851272978,0.0010257795794901398,0.38902919995598495,0.10503520001657307,0.02010499988682568,653,13
654,191.5589633998461,116775.4240690986,116895.09851272978,0.0010237764042616258,0.38437419990077615,0.12304170010611415,0.020438200095668435,654,13
655,192.11288449983113,116775.81686360697,116895.09851272978,0.0010204161734789143,0.42762900004163384,0.10251370002515614,0.020073299994692206,655,13
656,192.61278949980624,116776.00068819665,116895.09851272978,0.0010188436131917976,0.37494090013206005,0.10081840003840625,0.02044619992375374,656,13
657,193.2377303999383,116776.29766517253,116895.09851272978,0.0010163030706056941,0.4583449999336153,0.1403111000545323,0.02159409993328154,657,13
658,193.7780220999848,116776.4574468071,116895.09851272978,0.0010149361900726938,0.39439629996195436,0.12151469988748431,0.020541500067338347,658,13
659,194.2972060998436,116776.61477749127,116895.09851272978,0.0010135902766325547,0.3944266999606043,0.10056929988786578,0.02024889993481338,659,13
660,194.86137269996107,116776.88149253605,116895.09851272978,0.0010113086151413981,0.3912791998591274,0.14857330010272563,0.02055589994415641,660,13
661,195.37887479993515,116777.22188031513,116895.09851272978,0.001008396707085243,0.387228200212121,0.10560310003347695,0.02098700008355081,661,13
662,195.9115954998415,116777.23195824162,116895.09851272978,0.0010083104936629648,0.38884740020148456,0.11741099995560944,0.020581400021910667,662,13
663,196.41625479981303,116777.76144484166,116895.09851272978,0.001003780905966219,0.37981140008196235,0.10067480010911822,0.020481500076130033,663,13
664,196.94512709998526,116778.00294673347,116895.09851272978,0.001001714934895716,0.4025526999030262,0.10224779997952282,0.020253599854186177,664,13
665,197.4580971999094,116778.53997160177,116895.09851272978,0.0009971208597365723,0.39012629981152713,0.0982092001941055,0.020710900193080306,665,13
666,197.9484254999552,116778.78661353677,116895.09851272978,0.0009950109172485392,0.37216740008443594,0.09421599982306361,0.020252100192010403,666,13
667,198.49617189983837,116779.1010845731,116895.09851272978,0.000992320718597421,0.39666700013913214,0.12340510007925332,0.02124790009111166,667,13
668,199.04404779989272,116779.55785066125,116895.09851272978,0.000988413231508951,0.4171744000632316,0.10695530008524656,0.020206799963489175,668,13
669,199.5760627000127,116779.69589396834,116895.09851272978,0.0009872323153812053,0.40550959995016456,0.10244280006736517,0.020228999899700284,669,13
670,200.1312996998895,116779.69589396834,116895.09851272978,0.0009872323153812053,0.41275390004739165,0.11780490004457533,0.02075590007007122,670,13
671,200.66001579980366,116779.69589396834,116895.09851272978,0.0009872323153812053,0.4027817999012768,0.10173280001617968,0.020544799976050854,671,13
672,201.2787410998717,116779.69589396834,116895.09851272978,0.0009872323153812053,0.42681450000964105,0.1671768999658525,0.020741299726068974,672,13
673,201.83488440001383,116779.69589396834,116895.09851272978,0.0009872323153812053,0.4207582001108676,0.11137879989109933,0.020172299817204475,673,13
674,202.3991548998747,116779.69589396834,116883.3565712405,0.0008868728646492606,0.42906510015018284,0.10990779986605048,0.02096319990232587,674,13
675,202.96581860003062,116779.69589396834,116883.3565712405,0.0008868728646492606,0.4160765998531133,0.12644900009036064,0.020159700186923146,675,13
676,203.51609289995395,116779.69589396834,116883.3565712405,0.0008868728646492606,0.4216715998481959,0.10302919987589121,0.020236199954524636,676,13
677,204.06680169980973,116779.69589396834,116883.3565712405,0.0008868728646492606,0.42434979998506606,0.10226060007698834,0.020250000059604645,677,13
678,204.67265999992378,116779.69589396834,116883.3565712405,0.0008868728646492606,0.4545034999027848,0.12749730003997684,0.019984399899840355,678,13
679,205.2125883998815,116779.69589396834,116878.89067938758,0.0008486971842618118,0.393192500108853,0.1223527998663485,0.02047669980674982,679,13
680,205.76828319998458,116779.69589396834,116878.89067938758,0.0008486971842618118,0.433738199993968,0.09833010006695986,0.01974530005827546,680,13
681,206.38039429998025,116779.69589396834,116878.89067938758,0.0008486971842618118,0.4548483998514712,0.13252110010944307,0.02053039986640215,681,13
682,206.95921729994006,116779.69589396834,116872.44945741129,0.0007936306963152263,0.44809670001268387,0.10652409982867539,0.020504900254309177,682,13
683,207.51027979981154,116779.69589396834,116872.44945741129,0.0007936306963152263,0.4223488001152873,0.10375280003063381,0.021002799971029162,683,13
684,208.1246352000162,116779.69589396834,116872.44945741129,0.0007936306963152263,0.45214340020902455,0.13834529998712242,0.02020619995892048,684,13
685,208.72388760000467,116779.69589396834,116872.44945741129,0.0007936306963152263,0.4329067000653595,0.13997820019721985,0.020026900107041,685,13
686,209.3099360000342,116779.69589396834,116868.16475444919,0.0007569970887001462,0.44252869999036193,0.11728639993816614,0.021880700020119548,686,13
687,209.90280479984358,116779.69589396834,116868.16475444919,0.0007569970887001462,0.4663326998706907,0.10286310012452304,0.01989330002106726,687,13
688,210.5038521999959,116779.69589396834,116868.16475444919,0.0007569970887001462,0.45478909998200834,0.12224059994332492,0.020049799932166934,688,13
689,211.07897519995458,116779.69589396834,116868.16475444919,0.0007569970887001462,0.4289100000169128,0.11858920007944107,0.022095099790021777,689,13
690,211.63833009987138,116779.69589396834,116868.16475444919,0.0007569970887001462,0.4331285001244396,0.10222070012241602,0.020264299819245934,690,13
691,212.16505449987017,116779.69589396834,116868.16475444919,0.0007569970887001462,0.3899632999673486,0.11152989999391139,0.021644999738782644,691,13
692,212.61614970001392,116779.69589396834,116868.16475444919,0.0007569970887001462,0.32284849998541176,0.10424369992688298,0.020271799992769957,692,13
693,213.1271742999088,116784.93219841002,116868.16475444919,0.000712191863490294,0.3534257998690009,0.13042900012806058,0.02262359973974526,693,13
694,213.64153059991077,116785.11725912154,116868.16475444919,0.0007106083637244839,0.3792102001607418,0.10782120004296303,0.02212610002607107,694,13
695,214.18730499991216,116785.33292729678,116868.16475444919,0.0007087629665995126,0.4199105999432504,0.10089419991709292,0.021124100079759955,695,13
696,214.74119789991528,116785.41304579854,116868.16475444919,0.0007080774206090287,0.40110479993745685,0.12735299998894334,0.02175440010614693,696,13
697,215.26413319981657,116785.45289339955,116868.16475444919,0.0007077364586277645,0.3755435000639409,0.12299830000847578,0.020513199968263507,697,13
698,215.80602539982647,116785.58770338236,116868.16475444919,0.0007065829367674646,0.40530749992467463,0.1106328999157995,0.02167899999767542,698,13
699,216.3828791999258,116785.76453465332,116868.16475444919,0.0007050698534454794,0.4443246000446379,0.1059721999336034,0.02144909999333322,699,13
700,217.01909850002266,116785.93294372747,116868.16475444919,0.0007036288359151606,0.49132569995708764,0.12049659993499517,0.02048179996199906,700,13
701,217.55725979991257,116786.12960035409,116868.16475444919,0.0007019461139606122,0.4103298999834806,0.10282630007714033,0.021068000001832843,701,13
702,218.0995557999704,116786.20098578386,116868.16475444919,0.0007013352938119889,0.41419100016355515,0.09921899996697903,0.02392349997535348,702,13
703,218.58158509992063,116786.42879882272,116868.16475444919,0.000699385977337847,0.35386590007692575,0.10357649996876717,0.020682800095528364,703,13
704,219.09453330002725,116786.59479565563,116868.16475444919,0.0006979656005118107,0.3804546999745071,0.10611680010333657,0.021250300109386444,704,13
705,219.63418209995143,116786.82596416557,116868.16475444919,0.0006959875724455114,0.38376639992929995,0.13120990013703704,0.02072779997251928,705,13
706,220.15934879984707,116787.15535761908,116868.16475444919,0.0006931690679007088,0.3928463999181986,0.10749479988589883,0.02057810011319816,706,13
707,220.68257129983976,116787.22375678655,116868.16475444919,0.000692583800153775,0.4062790998723358,0.09320770017802715,0.020066799828782678,707,13
708,221.24732259986922,116787.32897777727,116868.16475444919,0.0006916834609472665,0.3849363001063466,0.15459150006063282,0.02106689987704158,708,13
709,221.7593197999522,116787.43316711858,116868.16475444919,0.0006907919492038873,0.3854904000181705,0.09572500013746321,0.02131709991954267,709,13
710,222.25984640000388,116787.48186964673,116868.16475444919,0.0006903752187088925,0.3729643002152443,0.10264120018109679,0.020910800201818347,710,13
711,222.78615810000338,116787.48305054253,116868.16475444919,0.0006903651141965953,0.4030951000750065,0.09928309987299144,0.020155000034719706,711,13
712,223.32337639993057,116787.48626985465,116868.16475444919,0.0006903375676690882,0.40348350000567734,0.10934079997241497,0.020677899941802025,712,13
713,223.85769149987027,116787.93640510066,116868.16475444919,0.0006864859178468092,0.38235689979046583,0.12723179999738932,0.02070680004544556,713,13
714,224.39926219987683,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3815591000020504,0.13550039986148477,0.02070829994045198,714,13
715,225.00218219985254,116788.09857994571,116868.16475444919,0.0006850982444338067,0.4794481999706477,0.09820430004037917,0.021371300099417567,715,13
716,225.50004209997132,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3703152001835406,0.10323929996229708,0.020544299855828285,716,13
717,226.01442349981517,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3928410999942571,0.0979356998577714,0.020002200035378337,717,13
718,226.54342829994857,116788.09857994571,116868.16475444919,0.0006850982444338067,0.37836390011943877,0.12572490004822612,0.020143600180745125,718,13
719,227.06000830000266,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3907316999975592,0.10193860018625855,0.019860000116750598,719,13
720,227.6094339999836,116788.09857994571,116868.16475444919,0.0006850982444338067,0.38353529991582036,0.14075239980593324,0.021070699905976653,720,13
721,228.12392179993913,116788.09857994571,116868.16475444919,0.0006850982444338067,0.36716540018096566,0.12272610003128648,0.02085049985907972,721,13
722,228.63934739981778,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3812168000731617,0.11031670006923378,0.02021949994377792,722,13
723,229.1688936999999,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3987103998661041,0.10423559998162091,0.021082900231704116,723,13
724,229.7014020998031,116788.09857994571,116868.16475444919,0.0006850982444338067,0.40249230014160275,0.10588169982656837,0.020233599934726954,724,13
725,230.2296337999869,116788.09857994571,116868.16475444919,0.0006850982444338067,0.3880182998254895,0.11556369997560978,0.020714399870485067,725,13
726,230.77628159988672,116788.09857994571,116868.16475444919,0.0006850982444338067,0.39974729996174574,0.12264690012671053,0.020348599879071116,726,13
727,231.3039606998209,116788.09857994571,116868.16475444919,0.0006850982444338067,0.39249709993600845,0.10622070007957518,0.02081970009021461,727,13
728,231.85190699994564,116788.09857994571,116868.16475444919,0.0006850982444338067,0.42265790002420545,0.10047439998015761,0.021125499857589602,728,13
729,232.43889969983138,116788.09857994571,116868.16475444919,0.0006850982444338067,0.4640011000446975,0.09818239999003708,0.021038099890574813,729,13
730,232.97755609988235,116788.09857994571,116868.16475444919,0.0006850982444338067,0.41340199997648597,0.10093099996447563,0.020525099942460656,730,13
731,233.51262179994956,116788.09857994571,116865.36257922984,0.000661136863642954,0.40591650013811886,0.1051314000505954,0.020072099985554814,731,13
732,234.10227169981226,116788.09857994571,116865.36257922984,0.000661136863642954,0.39868079987354577,0.1633091999683529,0.02120480011217296,732,13
733,234.6360996000003,116788.09857994571,116865.36257922984,0.000661136863642954,0.40482060005888343,0.10487439995631576,0.020382400136440992,733,13
734,235.1830042998772,116788.09857994571,116865.36257922984,0.000661136863642954,0.4087334000505507,0.11397500010207295,0.020252900198101997,734,13
735,235.7583451999817,116788.09857994571,116860.79670003348,0.0006220916007818275,0.41037809988483787,0.14101740019395947,0.020181200001388788,735,13
736,236.30355039983988,116788.09857994571,116860.79670003348,0.0006220916007818275,0.4024147999007255,0.11838850006461143,0.020539300050586462,736,13
737,236.97449719998986,116788.09857994571,116860.79670003348,0.0006220916007818275,0.5006166000384837,0.14618160016834736,0.020325700053945184,737,13
738,237.52422149991617,116788.09857994571,116860.79670003348,0.0006220916007818275,0.41539529990404844,0.11069220001809299,0.019851000048220158,738,13
739,238.10716319992207,116788.09857994571,116860.79670003348,0.0006220916007818275,0.44476419989950955,0.11314180004410446,0.020923100179061294,739,13
740,238.68046509986743,116788.09857994571,116860.79670003348,0.0006220916007818275,0.42196330009028316,0.12657020008191466,0.02058229991234839,740,13
741,239.2705399999395,116788.09857994571,116860.79670003348,0.0006220916007818275,0.4502053000032902,0.11449559987522662,0.021211100043728948,741,13
742,239.9538961998187,116788.09857994571,116860.79670003348,0.0006220916007818275,0.53768299985677,0.1204110998660326,0.021468499908223748,742,13
743,240.42781309993006,116788.09857994571,116860.79670003348,0.0006220916007818275,0.3400562999304384,0.10903420019894838,0.021030999952927232,743,13
744,240.99666409986094,116789.6511930508,116860.79670003348,0.0006088055959886902,0.3649439997971058,0.17564689996652305,0.022353800013661385,744,13
745,241.53403949993663,116789.6511930508,116860.79670003348,0.0006088055959886902,0.4055330997798592,0.10658979997970164,0.021580900065600872,745,13
746,242.0996970999986,116789.6511930508,116860.79670003348,0.0006088055959886902,0.4271461998578161,0.11311749997548759,0.02149660000577569,746,13
747,242.6232620999217,116789.65119305084,116860.79670003348,0.0006088055959883166,0.39474060013890266,0.1036761999130249,0.02131900005042553,747,13
748,243.17887289985083,116789.65119305084,116860.79670003348,0.0006088055959883166,0.39979129983112216,0.12796079996041954,0.021264299983158708,748,13
749,243.76995969982818,116789.65119305084,116860.79670003348,0.0006088055959883166,0.4464436999987811,0.12013279995881021,0.020652600098401308,749,13
750,244.33186909998767,116789.65119305084,116860.79670003348,0.0006088055959883166,0.4250204998534173,0.11232939991168678,0.02081080013886094,750,13
751,244.90938129997812,116789.65119305124,116860.79670003348,0.0006088055959849544,0.4488094998523593,0.10440800013020635,0.020483599742874503,751,13
752,245.50190619984642,116789.65119305124,116860.79670003348,0.0006088055959849544,0.46675949986092746,0.10107390000484884,0.020790599985048175,752,13
753,246.07195309991948,116789.65119305124,116860.79670003348,0.0006088055959849544,0.42847580020315945,0.11750030005350709,0.020466499961912632,753,13
754,246.66541139991023,116789.65119305124,116860.79670003348,0.0006088055959849544,0.42721029999665916,0.14174430002458394,0.0204282000195235,754,13
755,247.20968329999596,116789.65119305124,116860.79670003348,0.0006088055959849544,0.4085868000984192,0.10990509996190667,0.021674100076779723,755,13
756,247.835885199951,116789.65119305124,116860.79670003348,0.0006088055959849544,0.4438716999720782,0.1484582000412047,0.022709300043061376,756,13
757,248.4189996998757,116789.65119305124,116860.79670003348,0.0006088055959849544,0.4497775000054389,0.10829039989039302,0.02100900001823902,757,13
758,248.99287249986082,116789.65119305124,116860.79670003348,0.0006088055959849544,0.42599240015260875,0.12371390010230243,0.020312500186264515,758,13
759,249.5384237000253,116789.65119305124,116860.79670003348,0.0006088055959849544,0.42257110006175935,0.0984326999168843,0.020766299916431308,759,13
760,250.07652609981596,116789.65119305124,116860.79670003348,0.0006088055959849544,0.40176320006139576,0.11011580005288124,0.022185400128364563,760,13
761,250.67341869999655,116790.8240104823,116860.79670003348,0.0005987695748025846,0.45504930010065436,0.10934119997546077,0.021979400189593434,761,13
762,251.19338229997084,116792.54534844964,116860.79670003348,0.0005840397593645433,0.3939857000950724,0.09947800007648766,0.022519299993291497,762,13
763,251.77559079998173,116794.6505761504,116860.79670003348,0.0005660249266729726,0.44073709985241294,0.11628359998576343,0.02147520030848682,763,13
764,252.36184379993938,116795.07555842036,116860.79670003348,0.0005623882727910483,0.4524978001136333,0.10679220012389123,0.022735399659723043,764,13
765,252.89260159991682,116795.36419069048,116860.79670003348,0.000559918391716523,0.4010040999855846,0.10509410011582077,0.02081799996085465,765,13
766,253.44419649988413,116795.56769753339,116860.79670003348,0.0005581769450666872,0.3973383998963982,0.1257307999767363,0.022258099867030978,766,13
767,253.97591179981828,116795.71876811654,116860.79670003348,0.0005568842054361861,0.39330180012620986,0.1134462000336498,0.021210400154814124,767,13
768,254.5533707998693,116795.79570712922,116860.79670003348,0.0005562258237132018,0.4043091000057757,0.1486690000165254,0.020748200127854943,768,13
769,255.10477089998312,116795.92919021496,116860.79670003348,0.0005550835836334914,0.4019253998994827,0.12462340015918016,0.020906600169837475,769,13
770,255.6603545998223,116796.00597226438,116860.79670003348,0.0005544265450748794,0.40005549998022616,0.12877799989655614,0.020585800288245082,770,13
771,256.23318809992634,116796.22413116436,116860.79670003348,0.0005525597179939291,0.449226199882105,0.09955690009519458,0.020312700187787414,771,13
772,256.7619433000218,116796.33121639656,116860.79670003348,0.0005516433693532828,0.4026975999586284,0.10191319999285042,0.02020889986306429,772,13
773,257.37694959994406,116796.47307321278,116860.79670003348,0.000550429473673767,0.48470090003684163,0.1046634002123028,0.021580999949947,773,13
774,257.9302320999559,116796.63240488301,116860.79670003348,0.0005490660423543344,0.4183508998248726,0.11051439982838929,0.020578600000590086,774,13
775,258.53923819982447,116796.67968121363,116860.79670003348,0.0005486614898272934,0.47245270013809204,0.11189239984378219,0.020886599784716964,775,13
776,259.07272970001213,116796.73033027863,116860.79670003348,0.0005482280761724945,0.4144665999338031,0.09470110014081001,0.020390099845826626,776,13
777,259.72943469998427,116796.78374317991,116860.79670003348,0.0005477710118464796,0.516792600043118,0.11530609987676144,0.020773899974301457,777,13
778,260.2662245000247,116796.9143110902,116860.79670003348,0.0005466537174760175,0.38132279994897544,0.12967219995334744,0.021459100069478154,778,13
779,260.808050399879,116797.05275570373,116860.79670003348,0.0005454690206619974,0.40627710008993745,0.10392890009097755,0.0216004999820143,779,13
780,261.4007555998396,116797.13902989594,116860.79670003348,0.0005447307560373018,0.42449559993110597,0.14349470008164644,0.02097990014590323,780,13
781,262.00782559998333,116797.24305990634,116859.3075547706,0.0005311044208880798,0.4678566998336464,0.11444229981862009,0.021007000003010035,781,13
782,262.5411365998443,116797.32719905746,116859.3075547706,0.0005303844170400262,0.40068150009028614,0.10833519999869168,0.02050379989668727,782,13
783,263.0730572999455,116797.45883204683,116859.3075547706,0.0005292579942318759,0.40813019988127053,0.09959060000255704,0.02056480012834072,783,13
784,263.6066399998963,116797.58593448275,116859.3075547706,0.0005281703407229232,0.4038903000764549,0.10355679993517697,0.020647700177505612,784,13
785,264.1272091998253,116797.5891125988,116859.3075547706,0.0005281431446345923,0.39387779985554516,0.10214879992417991,0.020802399842068553,785,13
786,264.6975371998269,116797.75745801651,116859.3075547706,0.0005267025626113584,0.42584039992652833,0.1202157000079751,0.020504599902778864,786,13
787,265.2237259999383,116797.90747795964,116859.3075547706,0.000525418797147818,0.3943778998218477,0.1070456001907587,0.0209500000346452,787,13
788,265.81189309991896,116798.01224879295,116859.3075547706,0.0005245222418327256,0.463616699911654,0.1000359000172466,0.02071109996177256,788,13
789,266.34284199983813,116798.10459843156,116859.3075547706,0.0005237319783907985,0.40714369993656874,0.09941340005025268,0.020534500014036894,789,13
790,266.91153009980917,116798.17108767145,116859.3075547706,0.0005231630101050544,0.4289628998376429,0.1144231001380831,0.021257000043988228,790,13
791,267.4538852998521,116798.290246947,116859.3075547706,0.0005221433285919355,0.39785569999367,0.11988350003957748,0.020586500177159905,791,13
792,268.1026955000125,116798.86813053735,116859.3075547706,0.0005171982060985763,0.4351119000930339,0.1877288999967277,0.02152490010485053,792,13
793,268.6810412998311,116799.14743309314,116856.39594769644,0.0004899048455073295,0.43034869991242886,0.12102259998209774,0.021203999873250723,793,13
794,269.2486141999252,116799.21158099844,116855.00787742215,0.00047748314288966896,0.46108560007996857,0.10401379992254078,0.0,794,13
795,269.8575035999529,116799.21162028766,116855.00787742215,0.0004774828066676623,0.4610326001420617,0.14526520017534494,0.0,795,13
796,270.40937220002525,116799.2116678463,116854.98817708711,0.0004773138922942848,0.4448037000838667,0.10471259988844395,0.0,796,13
797,270.9961647000164,116799.21167559558,116854.98817708711,0.0004773138259789881,0.4698093000333756,0.1124853000510484,0.0,797,13
798,271.5512732998468,116799.21169138583,116854.98817708711,0.00047731369085207264,0.4166424998547882,0.1358018999453634,0.0,798,13
799,272.0976913999766,116799.21221359726,116854.98817708711,0.00047730922196773134,0.4387320000678301,0.10544579988345504,0.0,799,13
800,272.7494429999497,116799.2122533348,116854.98817708711,0.0004773088819091573,0.5032724998891354,0.1462014999706298,0.0,800,13
801,273.29956459999084,116799.21230025105,116854.98817708711,0.00047730848041797116,0.428907300112769,0.11877469997853041,0.0,801,13
802,273.86776229995303,116799.21230823369,116854.98817708711,0.00047730841210559186,0.4499687000643462,0.11588299996219575,0.0,802,13
803,274.3857976999134,116799.2123241313,116854.98817708711,0.0004773082760600209,0.4043548998888582,0.11117420019581914,0.0,803,13
804,274.9762203998398,116799.21403843936,116854.8827261788,0.0004763916272962657,0.46888890000991523,0.11938780010677874,0.0,804,13
805,275.5151136999484,116799.21407931994,116854.8827261788,0.00047639127745569357,0.4164440999738872,0.11776540009304881,0.0,805,13
806,276.1169879999943,116799.21412421693,116854.8616613459,0.00047621071419554143,0.48092659981921315,0.11855629994533956,0.0,806,13
807,276.68937069992535,116799.21413284639,116854.8616613459,0.0004762106403478621,0.46665539988316596,0.10347119998186827,0.0,807,13
808,277.23518199985847,116799.214148989,116854.8616613459,0.0004762105022054352,0.43560610013082623,0.10787330009043217,0.0,808,13
809,277.7834918999579,116799.21467046061,116854.8616613459,0.0004762060396473517,0.4267076998949051,0.11658679996617138,0.0,809,13
810,278.33099249983206,116799.21471174629,116854.8616613459,0.00047620568634005526,0.4333505001850426,0.11176590016111732,0.0,810,13
811,278.9277047999203,116799.21475602992,116854.8616613459,0.00047620530737737377,0.48895790008828044,0.10553519986569881,0.0,811,13
812,279.5113336998038,116799.2147649233,116854.8616613459,0.0004762052312712215,0.46778269996866584,0.11348020005971193,0.0,812,13
813,280.06757709989324,116799.21478113628,116854.8616613459,0.0004762050925265684,0.4453751998953521,0.10860210005193949,0.0,813,13
814,280.62786059989594,116799.21572278801,116854.8616613459,0.0004761970342248907,0.44937549997121096,0.10840280004777014,0.0,814,13
815,281.18175659980625,116799.21576476059,116854.8616613459,0.0004761966750392885,0.4456410000566393,0.10586240002885461,0.0,815,13
816,281.72881949995644,116799.21580831619,116854.8616613459,0.00047619630230683404,0.43339869985356927,0.11114139994606376,0.0,816,13
817,282.259987300029,116799.21581781394,116854.8616613459,0.0004761962210287092,0.4227394999470562,0.1061790999956429,0.0,817,13
818,282.87178229982965,116799.21583406474,116854.8616613459,0.00047619608196040306,0.4607890001498163,0.14633330004289746,0.0,818,13
819,283.428279499989,116799.2163589972,116854.8616613459,0.0004761915897856409,0.44589539989829063,0.10830550012178719,0.0,819,13
820,284.01204099995084,116799.21640133244,116854.8616613459,0.00047619122749663096,0.46614009980112314,0.11527219996787608,0.0,820,13
821,284.6100298999809,116799.21640226606,116854.8616613459,0.0004761912195070466,0.4654534999281168,0.13004270009696484,0.0,821,13
822,285.20116029982455,116799.21642313195,116854.8616613459,0.00047619104094460523,0.44902339996770024,0.13740619993768632,0.0,822,13
823,285.82790419994853,116799.21644453623,116854.8616613459,0.0004761908577748095,0.48697540001012385,0.13736630021594465,0.0,823,13
824,286.3923604998272,116799.21648650078,116854.8616613459,0.0004761904986579477,0.456627800129354,0.10553529998287559,0.0,824,13
825,286.9726929999888,116799.21653901835,116854.8616613459,0.00047619004923230745,0.45511070010252297,0.12287610000930727,0.0,825,13
826,287.54909370001405,116799.2165814468,116854.8616613459,0.00047618968614555944,0.45353229995816946,0.11478940001688898,0.0,826,13
827,288.16670419997536,116799.21658182229,116854.8616613459,0.00047618968293231646,0.4702459000982344,0.14510539988987148,0.0,827,13
828,288.8278975998983,116799.21662424238,116854.8616613459,0.00047618931991704854,0.5400913001503795,0.11864739982411265,0.0,828,13
829,289.4817079999484,116799.21712935332,116854.8616613459,0.00047618499736747143,0.5331519998144358,0.11829559993930161,0.0,829,13
830,290.09128469997086,116799.21717279204,116854.8616613459,0.0004761846256352405,0.4878455998841673,0.11795430001802742,0.0,830,13
831,290.6880618999712,116799.21717279204,116854.8616613459,0.0004761846256352405,0.4704271999653429,0.1238903000485152,0.0,831,13
832,291.3022890998982,116799.21722281675,116854.8616613459,0.0004761841975425551,0.49021359998732805,0.12160660000517964,0.0,832,13
833,291.90610189992003,116799.219024272,116854.83914169748,0.0004759761584031398,0.4869216999504715,0.11432440020143986,0.0,833,13
834,292.47921449993737,116799.21906816657,116854.83914169748,0.0004759757827698153,0.4672196002211422,0.1036102999933064,0.0,834,13
835,293.0599133998621,116799.21914936238,116854.79883500279,0.0004756303223702658,0.45719220000319183,0.12108309986069798,0.0,835,13
836,293.65250770002604,116799.2191933381,116854.79883500279,0.00047562994604243296,0.4814586997963488,0.10886520007625222,0.0,836,13
837,294.23856229986995,116799.21965710199,116854.79883500279,0.0004756259773231608,0.4332403000444174,0.15034819999709725,0.0,837,13
838,294.80971569987014,116799.21970160975,116854.79883500279,0.00047562559644226616,0.439651400083676,0.12620100006461143,0.0,838,13
839,295.4146449000109,116799.21974106538,116854.79883500279,0.0004756252587956587,0.48109810007736087,0.12137500010430813,0.0,839,13
840,295.99740380002186,116799.22142323286,116854.79883500279,0.00047561086343067023,0.4404812001157552,0.13953009992837906,0.0,840,13
841,296.563985100016,116799.22146886852,116854.79883500279,0.00047561047289758834,0.449906500056386,0.11412720009684563,0.0,841,13
842,297.1316368000116,116799.22150663954,116854.79883500279,0.0004756101496671836,0.43546589999459684,0.12795870006084442,0.0,842,13
